event,isd_station,matched_ghcnd_station,distance_km,guessed_at_risk,max_risk_score,actual_missing_pct,actually_failed
Rita,722595-13911,USW00013911,0.03335847799370506,True,0.2962932319433826,0.0,False
Rita,722596-13961,USW00013961,0.7008063032209798,True,0.2646727122721067,0.0,False
Rita,722597-93985,USW00093985,0.0435815545101059,True,0.27467550443514455,0.0,False
Rita,722599-99999,USW00003971,0.5499756304993293,True,0.25370276125022223,0.0,False
Rita,722820-99999,USC00164288,21.946498691329744,True,0.8741930787257154,22.22,False
Rita,722821-99999,USC00161287,9.550518431969614,True,0.7336785538222972,22.22,False
Rita,722822-63903,USW00003931,21.883085132068928,False,0.1665646565902189,100.0,True
Rita,723418-13977,USW00013977,0.021631016650980533,True,0.34435206394368106,0.0,False
Rita,723419-93992,USW00093992,0.028994726464088523,True,0.25090410446622236,0.0,False
Rita,747390-13961,USW00013961,0.03823655246167238,True,0.2646727122721067,0.0,False
Rita,747460-03904,USW00003904,0.014671890202378975,True,0.2434856436699534,0.0,False
Rita,747540-99999,USW00093915,2.130938585633299,True,0.25647338689846855,0.0,False
Rita,747570-93874,USW00093874,0.029366792410619666,True,0.22427936183374253,0.0,False
Rita,747580-13978,USW00013978,0.03872212946421046,True,0.21888842180685888,0.0,False
Rita,747590-13833,USW00013833,0.06739051920037664,True,0.2621713976453668,0.0,False
Rita,747680-13939,USW00013939,0.03872299122440468,True,0.47011069682477585,0.0,False
Rita,747685-93874,USW00093874,0.029366792410619666,True,0.22427936183374253,0.0,False
Rita,747686-13820,USC00220792,8.464608804338981,True,0.33981802291179436,0.0,False
Rita,747688-53858,USW00053858,0.030828716404322342,True,0.4040095252536495,0.0,False
Rita,999999-93915,USW00093915,0.05055757749960742,True,0.25647338689846855,0.0,False
